用户ID,服务ID,时间,行为,title,内容
Steven,Stack Overflow,2010-03-18 08:52:05Z,comment,How to determine the clients .NET framework version in a web application?,"You are talking about &#39;the clients .NET framework version&#39;. Do you mean the version of the client computer connecting to your web application, or the .NET framework version your current process runs in?"
Steven,Stack Overflow,2010-03-16 21:04:01Z,comment,Visual Studio 2008: how to avoid project file merge hell?,"I agree with aaronis that you need to be careful with relative paths. However, it is pretty normal to add third party assemblies to the solution as Matthew explains. What I always do is create a directory named &#39;Shared Assemblies&#39; for the 3rd party dlls in the solution directory and create a solution folder with that same name. This way I never have any of the problems aaronis describes."
Steven,Stack Overflow,2010-03-15 16:53:47Z,comment,Where did my Visual Studio exception assistant go?,"I wasn&#39;t able to find the patch that caused it. Still, thanks for your response."
Steven,Stack Overflow,2010-03-12 11:20:49Z,comment,Where did my Visual Studio exception assistant go?,"Okay, I have to correct myself. There is an effect. The difference is that the break / continue screen doesn&#39;t popup anymore. But the Exception Assistant doesn&#39;t show up, for instance when putting a breakpoint in a catch clause, I can&#39;t however over the exception to get the Exception Assistant (red exclamation mark icon).  btw. I turned that setting on myself, because I like to get notified when an exception happens. Exceptions often indicate bugs :-). However, I&#39;m used to getting a much fancier popup."
Steven,Stack Overflow,2010-03-24 11:36:00Z,comment,What does Provider mean in asp.net?,"See <a href=""http://stackoverflow.com/questions/2287596/what-is-a-dot-net-provider/2287662#2287662"" title=""what is a dot net provider"">stackoverflow.com/questions/2287596/what-is-a-dot-net-provid&zwnj;&#8203;er/&hellip;</a>."
Steven,Stack Overflow,2010-03-16 20:55:07Z,comment,Reliable test for MSDTC promoting transactions to distributed?,MSDTC is a pretty solid product. Are you sure you need to test this?
Steven,Stack Overflow,2010-03-14 10:09:02Z,comment,MS Exam 70-536 - How can you constrain the input before you write any code?,A lot of questions in the 70-536 book are vague. It&#39;s far out the worst technical book I&#39;ve ever read (and I read a lot).
Steven,Stack Overflow,2010-03-11 22:09:56Z,comment,"What&#39;s faster? select [object] or select new {[object].value1, [object].value2} with linq","Besides this, because of the anonymous type, their will be no change tracking, what also saves a bit."
Steven,Stack Overflow,2010-03-17 16:11:23Z,comment,How expensive are method calls in .net,This doesn&#39;t mean that such is a virtual call. <code>callvirt</code> ensures the JIT adds a null check before calling any instance method. Still the JIT can choose to inline these methods when it sees they are not virtual.
Steven,Stack Overflow,2010-03-23 14:43:34Z,comment,Validation Application Block and .NET 4.0 Code Contracts,"@user102533: When you have a process that runs automatically without any user input, you still want to validate all entities before sending them to the database. But when entities are considered invalid, the cause is a programming error, not invalid user input. Still, the process over validating those entities is exactly the same."
Steven,Stack Overflow,2010-03-16 20:52:42Z,comment,Looking for an explanation of the &#39;Asynchronous&#39; word in .Net?,Poor you. The 70-536 exam book really sucks. It&#39;s far out the worst technical book I&#39;ve ever read. Good luck with the exam.
Steven,Stack Overflow,2010-03-11 22:05:58Z,comment,Where did my Visual Studio exception assistant go?,"Thanks for your response. Checking this out will be the first thing I will do Monday morning, when I&#39;m back in my little cubicle :-)"
Steven,Stack Overflow,2010-03-17 16:08:53Z,comment,How expensive are method calls in .net,@Andrey: Using <code>callvirt</code> on non-virtual methods doesn&#39;t prevent the JIT to inline that method.
Steven,Stack Overflow,2010-03-13 21:33:54Z,comment,C# Unit testing resources,"Yep, Roy&#39;s book is outstanding."
Steven,Stack Overflow,2010-03-23 14:01:12Z,comment,Number of repeating in multidimensional array,"I know, I know :-)"
Steven,Stack Overflow,2010-03-16 20:45:45Z,comment,ECMA-334 (C# Language Specification) v. 5.0,My educated guess is around the time frame of C# 5 :-)
Steven,Stack Overflow,2010-03-11 21:40:10Z,comment,Where did my Visual Studio exception assistant go?,Turning it off has no effect :-(
Steven,Stack Overflow,2010-03-17 16:06:57Z,comment,How expensive are method calls in .net,"Don&#39;t forget that more memory means more cache misses, so even if you even if you&#39;re not under any memory pressure, this might differ. For this exact reason .NET 3.5 SP1 now inlines far less methods than previous versions of the framework."
Steven,Stack Overflow,2010-03-12 17:41:07Z,comment,create a dictionary using 2 lists using LINQ,"I&#39;d rather use a loop, instead of using this. Still +1 for the answer."
Steven,Stack Overflow,2010-03-23 11:56:01Z,comment,Number of repeating in multidimensional array,Just using the available tools :-)
Steven,Stack Overflow,2010-03-16 17:11:44Z,comment,Why should I use PropertyProxyValidator? ASP.NET,"I think it is great that Validation Framework has this integration right, but please review the features of VF and check what your requirements are. For instance, it only supports attribute based validation. Perhaps you could look at how VF does this ASP.NET integration internally and build an implementation for VAB with that."
Steven,Stack Overflow,2010-03-11 14:08:02Z,comment,Linq to SQL gives NotSupportedException when using local variables,"This is not correct. Because the two queries are both expression trees, LINQ to SQL will produce one SQL statement. That is not the problem here."
Steven,Stack Overflow,2010-03-17 09:27:30Z,comment,"LINQ Expression&lt;Func&lt;T, bool&gt;&gt; equavalent of .Contains()","Start excepting some answers first, such as this one <a href=""http://stackoverflow.com/questions/1648270/how-to-determine-what-happens-behind-the-scene-in-net/1648306#1648306"" title=""how to determine what happens behind the scene in net"">stackoverflow.com/questions/1648270/&hellip;</a> and this <a href=""http://stackoverflow.com/questions/2331927/linq-to-xml-replace-child-nodes-but-keep-state/2332087#2332087"" title=""linq to xml replace child nodes but keep state"">stackoverflow.com/questions/2331927/&hellip;</a>."
Steven,Stack Overflow,2010-03-12 14:40:11Z,comment,Where did my Visual Studio exception assistant go?,"Thanks Craig, you are right on. This is exactly what I want. I didn&#39;t know it was an add in. That explains a lot."
Steven,Stack Overflow,2010-03-22 14:33:35Z,comment,Send E-mail Notification : MVC project,You should use <code>System.Net.Mail</code> since <code>System.Web.Mail</code> is obsolete.
Steven,Stack Overflow,2010-03-16 15:54:32Z,comment,Why is TreeSet&lt;T&gt; an internal type in .NET?,"Read the following article when you want to know how many Microsoft employees it actually takes to make this feature public: <a href=""http://blogs.msdn.com/ericlippert/archive/2003/10/28/53298.aspx"" rel=""nofollow noreferrer"">blogs.msdn.com/ericlippert/archive/2003/10/28/53298.aspx</a>"
Steven,Stack Overflow,2010-03-11 13:24:48Z,comment,Declarative security on methods in .NET 3.5 - how do I lock down a method&#39;s permissions?,"If your application / AppDomain runs in full trust, those attributes will do nothing. Are you running in partial trust?"
Steven,Stack Overflow,2010-03-17 09:22:51Z,comment,Should we start using FxCop and/or StyleCop in a mature project?,I totally agree.
Steven,Stack Overflow,2010-03-12 13:12:19Z,comment,Where did my Visual Studio exception assistant go?,"@nobugz: Perhaps I described it not well enough, but the Exception Assistant never pops up and neither does VS show the Exception Exclamation Mark Icon. I know I can look at the exception by hovering the variable, but it is much harder to get to the proper information this way."
Steven,Stack Overflow,2010-03-22 12:53:00Z,comment,Validation Application Block and .NET 4.0 Code Contracts,I didn&#39;t actually say that CC didn&#39;t give runtime support :-) The main point is that it checks against programming errors.
Steven,Stack Overflow,2010-03-16 15:51:16Z,comment,Does casting an IList&lt;T&gt; to an array of type T[] cause enumeration?,Shouldn&#39;t we say anything about this might be bad design? The caller being able to change the list and why didn&#39;t the method take an array in the first place?
Steven,Stack Overflow,2010-03-11 11:15:33Z,comment,Validation in ASP.net,I think you mean more like this <code>^[a-zA-Z&#47;\-+]*$ </code>.
Steven,Stack Overflow,2010-03-17 08:18:54Z,comment,Reliable test for MSDTC promoting transactions to distributed?,"Okay, you&#39;re calling multiple databases on the same server in a single transaction. This would indeed be hard to achieve without a <code>TransactionScope</code> when you have no control over (generated) SQL (as with LINQ to SQL and Entity Framework)."
Steven,Stack Overflow,2010-03-12 11:57:36Z,comment,Are multiple asserts bad in a unit test? Even if chaining?,"I found that book very good. It improved the quality of my unit tests tremendously. And while most books on software development are very thick, this book contains about 270 pages. This makes it great to put on your team&#39;s must-read list. And if you&#39;re in a hurry, Roy advices you to read only chapter 7."
Steven,Stack Overflow,2010-03-10 20:10:37Z,comment,What&#39;s faster? Struct array or DataTable,@Mike: I updated my answer.
Steven,Stack Overflow,2010-03-09 12:23:00Z,comment,How do i validate classfields?,"When your validations are simple, I&#39;d go with DataAnnotations. When the requirements are more complex, go with the Enterprise Library Validation Application Block. It allows many complex scenario&#39;s."
Steven,Stack Overflow,2010-03-07 16:01:27Z,comment,Can we convert all SQL scripts to Linq-to-SQL expressions or there is any limitation?,"Yes, recursive queries are a good reason to stick with stored procedures."
Steven,Stack Overflow,2010-03-01 14:35:58Z,comment,Linq2Sql vs Stored Procedures,"+1 for &quot;If you keep a data context around longer than a single transaction, you&#39;re doing it wrong&quot;"
Steven,Stack Overflow,2010-02-25 09:27:02Z,comment,Can we implement Transaction on C# objects?,"You are right about STM, but don&#39;t forget to note that STM is still in research, development and I wouldn&#39;t use it in production software."
Steven,Stack Overflow,2010-03-10 17:16:10Z,comment,Nested types that are public,"+1. I totally agree. Nested types are hard to read, hard to follow. When you program against them you always need to specify the out type, which is pretty annoying."
Steven,Stack Overflow,2010-03-09 11:27:46Z,comment,.NET compiler optimizations,"I wouldn&#39;t say &#39;always&#39;. See this interesting article for instance: <a href=""http://www.heikniemi.net/hardcoded/2004/08/net-string-vs-stringbuilder-concatenation-performance/"" rel=""nofollow noreferrer"">heikniemi.net/hardcoded/2004/08/&hellip;</a>"
Steven,Stack Overflow,2010-03-06 20:35:17Z,comment,Why use Microsoft AntiXSS library?,I did my good deed for the day :-)
Steven,Stack Overflow,2010-03-01 08:43:56Z,comment,In house reusable libraries - reuse as dll or as projects?,+1 for mentioning introducing breaking changes in your library.
Steven,Stack Overflow,2010-02-25 08:18:58Z,comment,Is there a way to check if I can use Page.IsValid safely?,"You don&#39;t need the private variable, you can simply do <code>try { return Page.IsValid; } catch { Page.Validate(); return Page.IsValid; }</code>."
Steven,Stack Overflow,2010-03-10 14:23:08Z,comment,Good practice to create extension methods that apply to System.Object?,You are quick! I was still looking for that quote. +1
Steven,Stack Overflow,2010-03-06 17:22:01Z,comment,Entity Framework Object Context in ASP.NET Session object?,"...However, I think it is unfortunate that you choose to start with saying &quot;it&#39;s OK to keep an ObjectContext in the session state&quot;. I rather liked to see you write &quot;No, it&#39;s dangerous to keep the ObjectContext in session state, unless you understand the following tradeoffs&quot;. This better summarizes your answer. The danger here is that developers could just read the first paragraph were you state &quot;it&#39;s OK&quot;. To be honest that&#39;s why I down voted you. I initially only read the first paragraph. So again my humble apologies. Your up voted again."
Steven,Stack Overflow,2010-02-27 23:25:56Z,comment,NUnit conflict with Debug.Assert,"Henk, that&#39;s exactly why I advice to use <code>Trace.Assert</code>. Having a debug build behave differently is a bad thing. I think we think the same about this."
Steven,Stack Overflow,2010-02-25 08:03:04Z,comment,T-SQL IsNumeric() and Linq-to-SQL,"+1. I&#39;m pretty amazed this is possible. Don&#39;t forget the ordering <i>OrderByDescending(p =&gt; p.ReplacedText)</i> is text based (ReplacedText is a string/varchar), so this might not yield the proper result. It has to be cast to an integer before sorting."
Steven,Stack Overflow,2010-03-09 09:33:04Z,comment,C#: Is this a reasonable extension method for an ASP.NET project?,Like that you named the this parameter &#39;me&#39; :-)
Steven,Stack Overflow,2010-03-10 13:46:37Z,comment,ASP.NET MVC Conditional validation,"I&#39;m confused. A <code>Senior</code> object is always a senior, so why can IsSenior be false in that case. Don&#39;t you just need the &#39;Person.Senior&#39; property to be null when <code>Person.IsSenior</code> is false. Or why not implement the <code>IsSenior</code> property as follows: <code>bool IsSenior { get { return this.Senior != null; } }</code>."
Steven,Stack Overflow,2010-03-06 17:21:23Z,comment,Entity Framework Object Context in ASP.NET Session object?,"Aaronaught, I have to apologize. Your long answer is actually very accurate and you very clearly and correctly state all the cons of having a session ObjectContext and I totally agree with you on this. In your answer you already state the problems of thread-safety when the default settings are changed, so my first comment should be ignored..."
Steven,Stack Overflow,2010-02-26 15:38:54Z,comment,Can you limit the processing resources that an application can use in .NET,&quot;Steven&#39;s solution may be better&quot;. You read that Jordan? Mark me as answer :-P
Steven,Stack Overflow,2010-02-24 16:10:27Z,comment,What would you like to see in an beginner&#39;s ASP.NET security book,"&quot;It&#39;s all done now, and published, thank you all for your responses&quot;. Oeps.. a bit late I was :-)"
Steven,Stack Overflow,2010-03-08 21:46:00Z,comment,Collection was modified exception linq-to-objects,Hahaha.. You shouln&#39;t bet on Google translate ;-)
Steven,Stack Overflow,2010-03-10 13:23:03Z,comment,Why is lock much slower than Monitor.TryEnter?,"Ah yes, I remember Eric Lippert&#39;s article. From your answer I was assuming that C# 4.0 didn&#39;t use <code>Monitor.Enter</code> anymore, but that’s not what you actually said. You’re right that that particular overload of <code>Monitor.Enter</code> isn’t used anymore."
Steven,Stack Overflow,2010-03-05 16:55:16Z,comment,Entity Framework Object Context in ASP.NET Session object?,"Your statement about thread-safety is incorrect. The ObjectContext is indeed not thread-safe, and while session access is serialized, it is well possible that two different requests coming from the same user use the same instance at the same time. You can run into a situation where the first request is calling SaveChanges just after you validated the state of your entities, while a second is mutating some entity. This could lead to all sorts of terrible things, such as invalid state in the database and an permanently corrupted ObjectContext instance."
Steven,Stack Overflow,2010-02-26 15:30:31Z,comment,NUnit conflict with Debug.Assert,"@Henk &amp;&amp; @Rob: I&#39;m not sure I follow you. Configuring the <code>ProductionTraceListener</code> in the unit test environment would allow the unit tests to fail when the methods didn&#39;t throw the expected <code>AssertionFailedException</code>. When unit tests are ran in debug mode this will do exactly as he whishes, won&#39;t it? Please enlighten me."
Steven,Stack Overflow,2010-02-24 14:38:18Z,comment,What would you like to see in an beginner&#39;s ASP.NET security book,"Back in the days we had HtmlEncode in ASP classic. We didn&#39;t use it, but is was there :-)"
Steven,Stack Overflow,2010-03-08 16:38:11Z,comment,Collection was modified exception linq-to-objects,D&#39;oh! Van je Nederlandstalige broeders moet je het hebben :-)
Steven,Stack Overflow,2010-03-10 12:50:23Z,comment,Custom LINQ implementations,"I found that book very useful to, but it contains no information what so ever about building a LINQ provider."
Steven,Stack Overflow,2010-03-04 16:01:54Z,comment,Recommendation for a ASP.NET Webforms Validation Framework,"Also look at the following article when doing VAB ASP.NET integration: <a href=""http://www.codeproject.com/KB/aspnet/ApplicationBlock.aspx"" rel=""nofollow noreferrer"">codeproject.com/KB/aspnet/ApplicationBlock.aspx</a>"
Steven,Stack Overflow,2010-02-26 15:23:21Z,comment,LINQ to Entities does not recognize the method ElementAt(i);,"@Jon: Hopefully EF would generate the same SQL code for this, but my educated guess is that your <code>mds.Skip(i-1).First()</code> would produce more efficient SQL.  Good one!"
Steven,Stack Overflow,2010-02-24 14:35:35Z,comment,Why use Microsoft AntiXSS library?,"I see you&#39;re a &quot;Microsoft employee working AntiXSS&quot;, but I had to check using Reflector ;-). Of course you&#39;re right: The white list is bigger than I thought. Thanks for bringing this up. It would be great if a HttpEncoder implementation could be added to the library, but I couldn&#39;t imagine it not be on your list already. Nice to be part of the process ;-)"
Steven,Stack Overflow,2010-03-08 16:29:31Z,comment,Collection was modified exception linq-to-objects,"Sorry Marc, I beat you on this one ;-)"
Steven,Stack Overflow,2010-03-10 12:46:03Z,comment,Why is lock much slower than Monitor.TryEnter?,"Marc, have go got any references to prove that &#39;in 4.0 lock is not Monitor.Enter&#39;. That seems highly unlikely to me."
Steven,Stack Overflow,2010-03-02 12:43:34Z,comment,implement some methods of interface explicitly and some methods implicitly,"yes they will, but you will have to cast the instance to that particular interface."
Steven,Stack Overflow,2010-02-25 16:34:08Z,comment,Calling Thread.Abort on a thread from a ThreadPool,"I just opened Reflector to see what&#39;s going on inside the ThreadPool, but it&#39;s not clear to me. I suspect the aborted threads to simply return to the thread pool, but I&#39;m not sure. It will not be hard to test this. Create a lot of threads that sleep and abort those and see if the threadpool starts throwing exceptions or returns false."
Steven,Stack Overflow,2010-02-24 11:22:31Z,comment,C# Increase Heap Size - Is It Possible,GvS is right: .NET does this automatically. Doing this manually is not possible.
Steven,Stack Overflow,2010-03-08 16:21:55Z,comment,Collection was modified exception linq-to-objects,So you&#39;re not dealing with LINQ to Objects but with the DevExpress XPO LINQ implementation?
Steven,Stack Overflow,2010-03-09 15:03:56Z,comment,How do i validate classfields?,.NET 4.0 adds a Validator class to DataAnnotations. I&#39;m not sure if DataAnnotations in .NET 3.5 has a build-in mechanism of validating. If switching to .NET 4.0 is not an option you can use Reflector to copy the implemenation of the .NET 4.0 Validator into your .NET 3.5 project. Could somebody confirm if my statement is correct?
Steven,Stack Overflow,2010-03-02 09:28:47Z,comment,Should Business Objects or Entities be Self-Validated?,"This separation of the two steps is an interesting one. While I never really thought of it this way, I partially use this approach without knowing. Still, I try to also separate the self-validation from the entities. I explained how I did this with Validation Application block here: <a href=""http://stackoverflow.com/questions/2258513/validation-framework-in-net-that-can-do-edits-between-fields/2259062#2259062"" title=""validation framework in net that can do edits between fields"">stackoverflow.com/questions/2258513/&hellip;</a>."
Steven,Stack Overflow,2010-02-25 11:53:55Z,comment,.NET Application pool often overflowing,Post the code of your singletton class. There might be an error in it.
Steven,Stack Overflow,2010-02-24 11:19:27Z,comment,Can I use .NET 4.0 beta in Visual Studio 2008?,"Adding .NET 4.0 support to Visual Studio 2008 is a costly operation. Besides this, Microsoft wants us to buy Visual Studio 2010. Two reasons why Microsoft will not add .NET 4.0 support to Visual Studio 2008."
Steven,Stack Overflow,2010-03-08 13:33:01Z,comment,Is there a better way to handle validation in LINQ to SQL?,"@Marc Gravell: While it answers his question, I think it&#39;s a bit scary to silently remove invalid entities before saving. I know Phycho asks about not using exceptions, but IMO it&#39;s better to throw an exception with a decent exception message."
Steven,Stack Overflow,2010-03-09 12:35:34Z,comment,How do i validate classfields?,"If you&#39;re taking this route, it&#39;s best to put the VAB configuration in its own file. I&#39;ve written an article about this here: <a href=""http://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=65"" rel=""nofollow noreferrer"">cuttingedge.it/blogs/steven/pivot/entry.php?id=65</a>. Let me know if you&#39;re having any problems with VAB, it can do a lot more than you might think :-)"
Steven,Stack Overflow,2010-03-02 09:20:52Z,comment,Should Business Objects or Entities be Self-Validated?,I agree. I prefer to keep my validation logic separate from by business entities.
Steven,Stack Overflow,2010-02-25 11:51:51Z,comment,.NET Application pool often overflowing,Didn&#39;t you mean &#39;connection pool&#39;?
Steven,Stack Overflow,2010-02-23 19:58:40Z,comment,How do I prevent EntityDataSource to execute a query if controlparameters are invalid?,Your welcome :-)
Steven,Stack Overflow,2010-03-08 13:28:31Z,comment,Is there a better way to handle validation in LINQ to SQL?,@Sir Psycho: I&#39;ve updated my answer. This hopefully better answers your question.
Steven,Stack Overflow,2010-03-09 12:30:40Z,comment,How do i validate classfields?,"I agree that DataAnnotations is probably his best pick (it&#39;s simple), but I don&#39;t agree on licensing. I use the configuration based validation of the Validation Application Block. Wiring is done in a configuration file and VAB has a configuration tool for this. My entities and DTO&#39;s are completely free of any validation attributes."
Steven,Stack Overflow,2010-03-01 14:37:14Z,comment,Linq2Sql vs Stored Procedures,And + many for comparing security
Steven,Stack Overflow,2010-02-25 11:44:00Z,comment,How do i refacter a 100 function class,"Do you have unit tests that cover this class? If the answer is &quot;no&quot;, than what Michael Feathers [writer of the book] is concerned, you are dealing with legacy code (And I agree)."
Steven,Stack Overflow,2010-02-23 18:15:13Z,comment,How do I prevent EntityDataSource to execute a query if controlparameters are invalid?,I updated my answer. I think this ansers your question.
Steven,Stack Overflow,2010-03-08 09:01:27Z,comment,Does ExecuteScalar() have any advantages over ExecuteReader()?,+1 for using Reflector.
Steven,Stack Overflow,2010-02-23 16:09:23Z,comment,What was the date 180 days ago?,"He wants days back, not months back."
Steven,Stack Overflow,2010-02-18 16:54:59Z,comment,Message queue system,+1. You&#39;re right and MSMQ also has transactional support.
Steven,Stack Overflow,2010-02-17 15:44:42Z,comment,How can I compare (directory) paths in C#?,"Nope, I havent."
Steven,Stack Overflow,2010-02-16 19:58:37Z,comment,Designing Business Objects to indicate constraints such as Max Length,"Have you got a specific UI technology in mind? Are you talking web or desktop? .NET, Java, PHP, Ruby, etc.?"
Steven,Stack Overflow,2010-02-14 14:32:10Z,comment,SelfValidation problem,It is useful to note that you are using Enterprise Library Validation Application Block in your tags.
Steven,Stack Overflow,2010-02-23 15:46:29Z,comment,How to perform this c# instantiation and method usage in 1 line?,@Gabe &amp;&amp; Steven Sudit: What the both of you said.
Steven,Stack Overflow,2010-02-18 14:26:44Z,comment,What is wrong with the following DateTime/TimeZone sample?,And you expect us to read that? Please make the code samples in your question readable.
Steven,Stack Overflow,2010-02-17 15:22:51Z,comment,Adding DataAnnotations to auto-generated DBML Class? MVC 2.0 ASP.NET,"You need this on top of the original class, but this will not be a problem. You can create a different file in your project and place their your second &#39;public partial class Comment&#39;. C# will compile this to one single class. That&#39;s the beauty of partial classes :-)"
Steven,Stack Overflow,2010-02-16 17:04:00Z,comment,Communicating between ASP.NET applications on the same machine,"@Hogan: I bet performance. All applications are always up to date when no cache is used, but in that case the data source has to be queried on each request, which might give performance problems."
Steven,Stack Overflow,2010-02-14 14:26:39Z,comment,System.ApplicationException when using LINQ,"As far as I know, LINQ to SQL (or System.Data.Linq) does not throw ApplicationException exceptions. Are you sure this is a LINQ to SQL problem? Are you hooking other functionality into L2S?"
Steven,Stack Overflow,2010-02-23 15:44:28Z,comment,Possible architecture pitfalls,+many: for the proof of concept to validate the requirements.
Steven,Stack Overflow,2010-02-18 08:32:14Z,comment,Custom model validation of dependent properties using Data Annotations,"I found a more accurate blog that describes what&#39;s happening with HttpContext and ThreadStatic in ASP.NET: <a href=""http://piers7.blogspot.com/2005/11/threadstatic-callcontext-and_02.html"" rel=""nofollow noreferrer"">piers7.blogspot.com/2005/11/&hellip;</a>."
Steven,Stack Overflow,2010-02-17 15:11:30Z,comment,How can I compare (directory) paths in C#?,"The Name property will only return the name of the deepest subdirectory, so &quot;c:\foo\bar&quot; will return &quot;bar&quot;. Comparing &quot;d:\foo\bar&quot; with &quot;c:\bar&quot; will result true, which is not good."
Steven,Stack Overflow,2010-02-16 17:01:41Z,comment,Communicating between ASP.NET applications on the same machine,Remoting seems a very bad idea to me. What should happen if one of the applications goes offline? What should a calling application do when the receiving application doesn&#39;t respond right away. The solution will be fragile or it will at least be hard to build it in such a way that is isn&#39;t fragile.
Steven,Stack Overflow,2010-02-13 21:28:43Z,comment,Concurrent read access on an int[] array: Is it safe? Is it fast?,"I wholeheartedly agree with you that immutable data is thread-safe. Sometimes however, it is hard to determine if data won&#39;t change. For instance, an apparent read operation (or let say &#39;query method&#39;) on an object can cause a write internally. You always have to be on the lookout for that. With arrays however: reading the array will definitely not change it."
Steven,Stack Overflow,2010-02-23 14:32:42Z,comment,A Linq to Sql - Multiple .DBML files or one .DBML File,+1. I agree....
Steven,Stack Overflow,2010-02-18 08:06:49Z,comment,Formatting alphanumeric string,"Quite ugly, but LINQ indeed ;-)"
Steven,Stack Overflow,2010-02-17 14:57:24Z,comment,Adding DataAnnotations to auto-generated DBML Class? MVC 2.0 ASP.NET,I updated the code. Here you have a &quot;Comment&quot; type and now I defined the &quot;CommentMetaData&quot; on the same level (so not nested anymore) as the Comment entity.
Steven,Stack Overflow,2010-02-16 16:48:30Z,comment,MS Validation Block or Workflow Rules engine?,"@User102533: This comment field is too short to answer your question &quot;where does complex db specific validation logic go&quot;, but wrote about that on another thread here on SO. I hope it answers your question: <a href=""http://stackoverflow.com/questions/2258513/validation-framework-in-net-that-can-do-edits-between-fields/2259062#2259062"" title=""validation framework in net that can do edits between fields"">stackoverflow.com/questions/2258513/&hellip;</a>"
Steven,Stack Overflow,2010-02-13 13:02:58Z,comment,Complex object validation with enterprise library validation block,"This is not practical, because it doesn&#39;t enable validation of object graphs."
Steven,Stack Overflow,2010-02-23 08:33:58Z,comment,Does this cause a memory leak (in .NET)?,"Yes, the TestClass instance can be collected right after (or even during) the call to MyFunction."
Steven,Stack Overflow,2010-02-18 08:02:12Z,comment,Custom model validation of dependent properties using Data Annotations,"So in that case, yes you have to be careful for abuse, and I agree that you should not use it in your ASP.NET web application <i>project</i>, but you can happily use it in the business layer of your web app.  But when you’re still worried, that developers on your team might abuse this construct, simply change the occurrences of “currentContext =” to “HttpContext.Current.Items[typeof(ContextScope)] =”."
Steven,Stack Overflow,2010-02-17 14:54:31Z,comment,Adding DataAnnotations to auto-generated DBML Class? MVC 2.0 ASP.NET,"Nesting of the class is optional, but this keeps your entity and it&#39;s metadata close together. You can easily define the ProductMD on the same level as the Product class. This nested class is not added to the auto generated part of the entity, but in the manual part."
Steven,Stack Overflow,2010-02-16 15:39:23Z,comment,NULLs in string array,Can you explain why you don&#39;t want to create a new array?
Steven,Stack Overflow,2010-02-13 12:43:54Z,comment,Performance bottleneck - Linq to SQL or the database - how do I tell?,"Start by using the SQL profiler. It seems to me that you&#39;re doing a lot of chatty database communication (lots of queries). Perhaps you should try to decrease the amount of queries to the database. Next, you might look at index tuning and when using GUIDs as primary keys there is usually a lot of index fragmentation, so you&#39;ll have to watch that. But again, start by seeing what actually happens using the SQL Server Profiler."
Steven,Stack Overflow,2010-02-22 13:52:09Z,comment,How can I improve garbage collector performance of .NET 4.0 in highly concurrent code?,+1 for &#39;Rico says so&#39; :)
Steven,Stack Overflow,2010-02-18 08:01:33Z,comment,Custom model validation of dependent properties using Data Annotations,"Yes, I guessed this was where you&#39;re going at. You&#39;re absolutely right about asynchronous pages and controllers. However, I&#39;m not worried about using th ThreadStatic in this scenario, because of the &#39;context&#39; in which it is used. The ContextScope is used in a single method call, probably somewhere in your business layer. In that case, there is no way for ASP.NET to rip your method call to pieces (switch threads while you’re executing that particular method). Of course, you should not store a ContextScope as private member of a Page, that indeed would be asking for trouble. ..."
Steven,Stack Overflow,2010-02-17 14:51:08Z,comment,How can I compare (directory) paths in C#?,This is the easy version of Binary Worrier&#39;s solution. Please note there is a problem however with the trailing slash: &quot;c:\temp&quot; is unequal to &quot;c:\temp\&quot;.
Steven,Stack Overflow,2010-02-16 14:05:16Z,comment,What is causing these SQL casting errors on my ASP.NET MVC/AJAX site? [Video showing problem],+1 for using a video :-)
Steven,Stack Overflow,2010-02-12 12:49:37Z,comment,Use Take() to get a limited number of results but also get the potential total,"You will have two queries to the database, but if you weren&#39;t using LINQ (LINQ to SQL I guess) how would do this? You need two queries."
Steven,Stack Overflow,2010-02-20 09:09:32Z,comment,Enterprise Library Configuration and .NET 4.0,"With Visual Studio 2008 is was a matter of running the EntLib installer. It automatically installed itself as plugin. I think the installer does not support this for 2010. Perhaps you can manually register this, but I&#39;ve got no idea how to do this. You can try asking here at SO."
Steven,Stack Overflow,2010-02-18 07:43:40Z,comment,Is there a .net thread shaker for I can use from unit tests?,I&#39;m sorry. I&#39;m unable to upvote the message again. I&#39;ll make it up to you on another thread.
Steven,Stack Overflow,2010-02-17 10:37:06Z,comment,Can I use .NET Reflector to modify &amp; recompile the code quickly?,+1. I&#39;ve used Reflexil and it works great. Reflexil is the way to go!
Steven,Stack Overflow,2010-02-16 11:32:33Z,comment,How to convert a generic List&lt;T&gt; to an Interface based List&lt;T&gt;,You beat me to it.
Steven,Stack Overflow,2010-02-11 10:16:48Z,comment,Ninject kernel creation inside a class library,"Yes, but don&#39;t forget that the Common Service Locator is capable of doing both DI and SL. Don&#39;t get distracted by the name ;-)"
Steven,Stack Overflow,2010-02-19 13:22:33Z,comment,From where to start coding a software?,"I agree. When your first project is very big, you will fail. That&#39;s not offensive, it&#39;s a fact."
Steven,Stack Overflow,2010-02-17 22:06:52Z,comment,Custom model validation of dependent properties using Data Annotations,"Can you explain why you believe we should avoid this in an ASP.NET application. I use this construct in my own production apps, so I am very interested why this is bad."
Steven,Stack Overflow,2010-02-17 09:59:31Z,comment,Does the order of calls to IEnumerable&lt;T&gt;-functions affect the final query when using Entity Framework?,Why don&#39;t you use the a profiler tool (such as SQL Server profiler) to see what&#39;s the difference in the executed queries?
